portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,id,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation
6.52,11.8,11.65,6.0,0.0,13.68,20.6,11.06,9.14,66644,0.0,9.53
3.52,15.36,14.81,17.46,5.79,4.63,8.06,12.22,2.11,87839,5.58,10.47
0.01,22.78,14.88,16.46,2.72,4.52,4.46,3.97,8.77,47807,5.28,16.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163232,0.0,0.0
2.5,13.03,13.46,18.75,4.03,3.31,8.62,18.24,2.88,101564,0.29,14.88
0.0,10.92,17.86,16.78,4.08,1.46,14.55,16.95,0.0,167462,0.0,17.4
2.14,15.55,16.76,27.37,0.0,6.48,6.02,10.48,4.42,169514,0.0,10.78
1.99,13.87,10.81,10.14,4.28,14.36,3.24,6.39,24.1,36800,2.6,8.24
3.57,13.47,7.56,28.03,1.8,5.98,5.97,13.96,1.84,36044,0.0,17.82
7.05,14.07,9.78,13.24,3.66,14.08,6.78,15.59,5.82,103607,7.91,2.03
4.22,0.0,1.39,0.0,20.33,22.67,25.76,0.0,22.81,121499,2.11,0.71
2.03,12.73,8.44,19.21,7.94,5.14,16.77,13.98,0.0,33425,0.0,13.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45368,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186695,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195830,0.0,0.0
6.07,23.22,6.82,11.32,3.59,9.61,6.46,14.84,4.99,131669,6.55,6.51
0.61,27.8,18.6,20.55,2.3,9.03,0.0,5.48,1.05,253412,0.0,14.59
1.99,15.21,14.11,17.45,6.64,4.6,3.2,15.3,9.96,48824,3.04,8.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237680,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,91961,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217727,0.0,0.0
0.75,18.84,12.57,13.55,6.57,7.8,8.21,14.61,2.27,83807,2.94,11.9
4.25,15.81,9.77,19.15,4.92,6.24,7.19,14.7,2.66,39473,3.49,11.81
13.36,0.07,0.14,0.61,18.58,5.5,0.01,0.31,60.93,30482,0.46,0.04
0.0,7.38,14.96,25.04,7.68,2.36,5.1,13.15,0.84,136682,1.65,21.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54719,0.0,0.0
5.74,21.3,12.26,11.16,9.14,6.12,9.79,6.76,5.09,108746,3.51,9.13
3.46,17.32,10.49,17.71,5.56,12.28,5.97,9.65,2.82,234539,3.07,11.67
3.34,10.1,11.07,36.84,1.91,0.71,3.48,15.37,0.82,57554,0.0,16.36
2.64,25.92,5.5,23.84,5.72,9.94,7.04,3.17,2.99,185264,1.91,11.33
0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,98.17,103130,0.0,0.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235304,0.0,0.0
0.0,7.52,17.36,22.73,9.88,0.79,6.35,8.8,7.74,101186,0.0,18.83
1.57,15.64,10.52,1.12,9.28,0.0,5.17,0.0,29.36,167534,16.25,11.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106964,0.0,0.0
3.44,16.66,10.45,18.71,3.78,4.88,9.18,13.14,4.05,43937,3.72,12.0
2.42,17.88,14.19,19.43,5.67,4.33,6.25,11.77,2.27,163043,3.03,12.76
0.13,23.46,18.87,11.0,9.7,5.61,4.21,5.49,7.18,217070,3.77,10.6
3.17,26.9,11.25,10.13,2.87,10.62,5.49,12.24,3.56,69992,5.77,8.0
0.0,24.42,27.53,0.0,28.4,0.0,0.0,0.0,0.0,80819,19.65,0.0
2.56,28.08,12.32,10.81,4.86,4.77,4.77,3.88,11.75,246374,8.44,7.76
3.64,16.94,10.63,17.19,4.48,5.37,8.3,12.62,5.67,246959,3.57,11.6
1.78,30.44,8.99,22.98,5.97,6.36,6.94,1.86,2.14,222236,1.67,10.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149849,0.0,0.0
0.0,16.41,14.57,17.2,3.74,2.99,5.07,12.98,8.72,50066,3.76,14.57
3.1,15.13,9.79,17.67,3.58,4.03,11.26,11.99,6.82,105740,3.75,12.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42083,0.0,0.0
4.03,13.22,9.32,11.72,7.14,8.99,10.41,12.56,7.73,207809,6.16,8.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124280,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206801,0.0,0.0
0.72,18.3,6.93,30.16,2.34,3.33,5.46,17.76,3.33,243449,1.08,10.57
0.0,10.43,36.0,6.79,2.46,7.36,13.68,7.03,0.0,157247,0.0,16.25
3.99,19.61,13.37,7.91,8.25,6.34,11.14,11.03,3.46,92735,3.25,11.63
0.0,0.14,0.0,0.18,0.0,0.0,0.0,0.0,99.32,103157,0.0,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143450,0.0,0.0
4.53,12.13,10.42,25.34,2.09,5.65,7.65,15.47,2.19,199610,3.31,11.21
3.94,9.48,9.49,9.42,4.13,9.1,4.43,2.98,30.18,106793,10.43,6.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113579,0.0,0.0
7.25,9.45,12.57,21.3,3.6,5.8,10.4,18.09,0.0,100322,0.0,11.54
2.8,10.46,13.03,16.62,10.63,2.61,5.08,8.75,6.18,168389,4.82,19.02
2.1,7.29,8.19,24.11,4.17,10.37,11.73,17.94,0.15,207701,2.04,11.92
0.0,4.28,15.03,38.93,0.2,2.48,4.95,18.32,1.82,221588,0.0,13.99
0.83,7.16,19.38,29.36,3.53,1.27,4.5,16.72,0.0,245195,0.0,17.24
3.07,22.29,4.53,15.84,2.59,2.51,13.48,9.66,1.32,201248,7.48,17.22
2.98,15.31,13.49,14.35,5.16,6.37,8.99,12.14,5.67,132677,4.08,11.46
3.71,19.15,10.31,14.53,3.64,6.07,10.05,10.76,4.2,190853,4.38,13.18
4.64,22.17,9.37,11.13,9.38,9.36,9.09,5.19,4.79,57140,5.78,9.1
2.42,14.93,9.23,23.6,5.84,6.46,7.02,12.91,1.52,55025,1.8,14.27
4.26,12.6,16.47,10.35,3.46,6.73,12.22,8.37,2.35,75446,16.73,6.45
2.96,17.39,11.96,17.34,5.46,5.13,7.82,10.96,4.85,175850,3.22,12.9
2.84,20.67,11.09,15.36,5.19,6.42,7.01,9.73,6.7,203723,4.17,10.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27458,0.0,0.0
2.83,16.96,10.11,20.62,4.01,5.37,7.83,12.7,4.8,83204,3.14,11.62
2.52,18.04,10.82,17.03,5.09,6.45,7.86,13.09,3.92,132308,2.85,12.33
1.82,16.9,12.99,19.3,2.75,3.44,12.51,16.5,1.78,206135,1.32,10.7
8.59,25.57,5.56,13.37,0.1,11.79,7.99,14.31,2.23,89171,0.7,9.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239984,0.0,0.0
0.0,10.1,10.96,36.29,0.0,0.0,2.28,20.05,0.0,236645,1.14,19.17
2.99,32.35,19.34,6.66,3.63,6.3,3.43,13.0,3.19,220661,0.0,9.12
3.76,13.64,14.29,19.08,5.77,4.62,7.58,12.47,2.01,89225,6.12,10.66
10.22,16.44,8.55,7.37,2.92,9.34,11.97,9.99,3.22,129887,16.0,3.98
0.0,4.11,13.75,15.58,2.97,8.5,13.12,8.52,12.86,223253,2.8,17.78
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124415,0.0,0.0
36.42,0.0,0.0,41.73,0.0,0.0,0.0,0.0,0.56,94130,0.0,21.28
4.73,15.39,14.24,9.82,5.2,4.43,10.54,12.82,6.79,249326,4.57,11.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136709,0.0,0.0
0.74,21.45,12.76,11.29,2.6,4.5,3.6,24.69,6.65,253142,0.6,11.11
,,,,,,,,,108017,,
3.58,17.72,11.26,17.47,4.64,5.58,7.78,12.13,5.23,101690,3.63,10.97
2.75,17.07,11.79,17.94,3.83,4.73,7.57,12.94,5.49,162251,2.66,13.23
3.79,18.47,8.29,25.64,0.95,5.05,7.03,13.17,1.95,220058,1.45,14.19
11.2,9.36,12.2,0.91,0.03,2.47,11.38,4.56,6.47,129536,30.0,11.41
3.21,17.69,11.72,17.32,5.06,5.15,7.71,11.53,4.61,166868,3.62,12.37
2.23,15.03,8.77,25.74,5.86,4.5,8.18,12.31,0.47,58535,1.27,15.65
4.15,24.26,10.6,10.33,8.2,7.6,10.46,7.29,3.91,212246,3.61,9.59
3.0,15.54,11.46,15.32,4.46,4.86,7.82,12.1,10.62,134567,3.29,11.52
0.0,21.13,15.29,8.82,2.26,8.58,2.33,6.3,7.26,113516,10.67,17.39
3.52,38.67,1.06,12.22,3.93,11.0,3.57,7.34,1.02,91502,3.51,14.17
0.0,18.81,7.29,24.49,4.6,7.3,4.19,20.62,0.0,232487,0.0,12.7
3.02,11.68,9.35,16.89,3.02,4.35,6.46,11.1,22.08,183698,2.67,9.37
1.52,5.33,13.9,26.49,3.69,3.19,3.21,19.14,11.21,244520,0.7,11.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97,124820,0.0,1.03
0.0,15.86,21.31,1.58,8.35,0.0,11.53,5.23,6.85,122660,26.0,3.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53495,0.0,0.0
4.79,30.8,10.94,10.92,5.53,10.88,7.56,6.89,2.2,101366,1.63,7.88
7.19,0.0,27.95,0.0,0.0,19.06,0.0,0.0,4.31,165158,41.49,0.0
0.17,0.0,10.81,37.73,2.62,0.0,1.06,25.53,3.31,76544,4.09,14.67
0.0,5.01,8.01,4.6,41.82,28.49,10.16,0.0,0.0,103112,1.05,0.85
0.0,0.0,0.0,0.0,5.42,94.58,0.0,0.0,0.0,118007,0.0,0.0
1.59,11.8,22.1,12.5,11.04,4.14,6.63,4.88,4.93,131534,3.12,17.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123848,0.0,0.0
3.42,14.37,8.65,26.21,2.41,5.08,7.06,15.73,2.19,95876,3.03,11.84
2.71,8.39,9.48,35.78,1.78,0.74,5.79,16.19,1.16,70739,1.01,16.97
0.68,26.38,11.93,13.72,5.12,4.24,2.72,5.0,12.76,136628,6.17,11.27
1.21,11.9,16.95,19.93,6.34,1.89,9.45,13.32,3.9,122750,0.75,14.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59435,0.0,0.0
3.22,30.31,13.33,13.51,0.55,9.7,6.39,10.16,3.29,62729,1.79,7.75
0.0,3.7,6.46,14.35,5.65,7.18,11.04,28.73,2.05,43415,0.0,20.85
3.69,15.68,10.83,15.1,5.32,4.78,6.71,9.43,14.3,102689,3.12,11.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178325,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88055,0.0,0.0
2.84,26.26,10.83,10.9,5.49,2.28,9.57,6.64,9.78,180332,5.13,10.28
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63998,0.0,0.0
3.78,18.61,10.0,18.78,4.48,5.83,6.19,12.79,3.2,216449,3.95,12.38
10.58,9.03,19.29,4.91,0.0,0.0,24.25,21.15,0.0,48284,0.0,10.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71243,0.0,0.0
5.88,5.46,11.5,20.55,7.15,8.39,2.56,5.18,0.0,78191,9.93,23.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50723,0.0,0.0
4.03,13.22,9.32,11.72,7.14,8.99,10.41,12.56,7.73,34721,6.16,8.72
4.71,29.09,7.36,14.97,9.36,13.44,4.18,1.61,7.35,101636,2.01,5.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162827,0.0,0.0
2.9,4.38,22.65,31.08,1.54,0.89,5.14,13.9,0.0,40220,0.0,17.51
0.56,6.93,8.66,24.8,16.4,0.0,3.04,31.78,0.0,47879,2.5,5.31
4.58,20.1,16.27,24.43,0.01,5.02,4.21,12.4,0.62,242783,0.02,12.34
0.81,16.18,11.5,23.6,2.27,2.0,12.11,15.0,4.94,189260,0.0,11.59
3.9,5.19,11.3,28.81,2.35,0.89,2.53,17.54,3.67,140417,0.0,23.82
4.21,17.43,12.3,7.62,8.68,7.0,12.99,8.99,4.12,175112,2.54,14.11
1.74,7.71,18.54,22.25,2.26,0.85,5.72,25.57,1.0,80855,0.0,14.37
0.03,13.14,11.78,31.43,0.35,0.0,1.09,19.65,0.08,236204,0.31,22.14
2.57,17.86,11.78,18.57,4.72,6.21,6.8,12.15,4.35,143063,3.15,11.86
2.3,29.48,25.06,12.17,0.97,9.87,3.97,2.96,2.59,114983,0.0,10.63
2.04,12.77,8.45,19.22,7.97,5.19,16.66,13.93,0.0,28799,0.0,13.77
0.0,20.68,17.51,21.53,8.16,1.05,4.51,10.08,2.71,147203,0.0,13.77
16.12,20.15,8.57,7.58,4.74,11.79,5.09,9.45,7.23,232703,5.05,4.22
1.01,7.33,11.13,28.05,4.5,2.7,4.49,17.01,1.08,171845,0.0,22.7
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39212,0.0,0.0
8.3,0.0,0.0,0.0,29.63,0.0,0.0,0.0,7.87,45449,0.0,54.19
1.82,10.97,7.57,34.43,1.65,2.33,4.63,15.83,0.26,39374,0.0,20.51
0.0,4.19,6.51,31.38,1.98,2.82,32.83,6.19,0.0,253520,0.0,14.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149129,0.0,0.0
3.75,25.66,5.7,32.56,2.51,4.69,9.14,2.06,0.92,170603,3.52,9.47
4.29,20.23,9.38,13.71,6.49,9.04,10.96,6.91,3.33,118610,4.62,11.05
2.52,15.81,11.24,20.6,4.02,6.75,7.56,12.55,2.96,197126,2.9,13.08
4.9,14.65,4.4,5.37,8.71,14.49,9.43,11.75,1.59,86273,18.66,6.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212021,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177173,0.0,0.0
10.48,9.91,0.64,31.13,4.5,15.33,11.12,2.6,0.45,64736,0.53,13.3
4.88,15.48,16.86,0.0,1.34,0.04,5.35,2.98,46.39,146789,0.0,6.69
4.7,15.7,14.2,10.19,5.29,4.53,10.54,12.84,5.93,250541,4.55,11.53
6.7,44.48,8.44,0.29,2.16,5.11,14.12,5.18,2.23,83321,0.0,11.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205703,0.0,0.0
2.63,10.53,11.75,14.87,5.2,15.6,3.64,5.59,16.59,227753,3.29,10.3
3.56,15.42,10.27,22.99,2.46,5.4,7.73,14.51,2.48,198287,3.28,11.89
2.03,6.55,6.57,44.05,0.0,0.0,0.8,19.01,0.0,142748,0.0,20.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,219797,0.0,0.0
2.93,24.05,4.21,28.6,5.91,4.09,8.51,2.1,3.61,53909,0.06,15.92
6.48,10.4,15.32,7.72,0.0,0.0,27.24,21.21,0.0,46403,0.0,11.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189836,0.0,0.0
10.05,9.86,11.15,27.12,4.71,10.16,0.11,17.36,0.05,142676,0.87,8.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64088,0.0,0.0
0.08,0.07,0.12,0.0,0.23,0.01,0.0,0.04,99.01,32255,0.01,0.43
4.29,5.69,3.07,22.3,11.83,10.93,4.24,21.06,0.05,66320,7.13,9.4
4.0,18.93,13.18,7.75,7.85,5.99,11.9,11.33,3.9,100115,3.69,11.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170180,0.0,0.0
2.6,18.4,9.53,24.38,3.4,5.25,5.85,14.14,1.0,212210,2.5,12.93
2.53,15.78,9.35,16.9,2.7,21.24,2.05,17.9,1.87,227744,0.81,8.87
6.28,18.98,12.89,15.13,4.38,9.62,5.92,15.09,2.07,231425,3.23,6.43
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125243,0.0,0.0
0.32,8.74,11.29,37.14,1.69,1.26,5.87,13.45,2.21,131228,0.51,17.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41777,0.0,0.0
1.88,9.25,12.0,33.98,1.63,0.11,5.09,19.55,0.19,195425,0.51,15.81
0.0,6.99,7.32,84.95,0.0,0.0,0.0,0.0,0.42,214469,0.0,0.32
2.3,24.46,7.93,22.82,5.22,0.86,8.18,9.38,7.08,241244,2.34,9.43
3.37,15.36,9.63,21.02,2.4,5.07,8.4,16.66,2.9,242819,3.9,11.29
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,242531,0.0,0.0
,,,,,,,,,111356,,
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,219599,0.0,0.0
3.78,16.19,7.26,10.21,9.56,12.35,13.46,9.67,1.06,210572,2.88,13.58
4.06,11.33,18.71,13.58,8.37,1.78,4.87,8.63,12.06,176102,3.65,12.96
5.69,23.15,9.84,18.85,2.5,8.44,11.23,13.45,0.0,73997,2.17,4.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80720,0.0,0.0
1.71,20.13,14.15,19.83,4.55,8.25,3.04,12.38,0.0,248165,0.0,15.97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93977,0.0,0.0
3.07,15.95,10.22,16.61,4.42,5.16,7.14,10.69,13.29,143702,2.85,10.61
2.67,11.5,31.48,16.51,2.82,0.0,1.96,5.55,8.44,174950,0.0,19.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129419,0.0,0.0
2.56,26.51,7.2,11.59,4.87,8.89,7.2,10.72,4.66,162845,6.85,8.95
0.21,3.82,1.37,91.57,0.0,0.0,0.0,0.0,0.0,53243,0.0,3.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242108,0.0,0.0
3.14,16.46,11.08,17.97,3.93,4.51,10.54,12.29,3.8,49994,3.98,12.31
0.0,13.89,3.99,31.94,4.45,0.0,20.98,4.08,0.0,66005,0.0,20.67
0.0,8.34,18.46,20.87,5.73,3.21,5.18,19.93,0.0,89477,0.0,18.28
1.79,9.14,21.09,16.62,6.93,1.37,5.7,5.36,9.69,124649,3.08,19.22
0.47,18.48,22.45,19.21,4.03,0.64,1.51,10.67,1.5,223784,1.38,19.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180647,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115190,0.0,0.0
0.0,4.28,15.03,38.93,0.2,2.48,4.95,18.32,1.82,221561,0.0,13.99
0.0,31.43,3.59,25.27,5.56,5.51,4.24,6.83,3.35,151739,0.0,14.22
0.64,9.38,21.38,23.57,1.26,1.17,7.16,16.07,3.88,177110,0.0,15.48
5.28,21.1,13.0,18.43,0.0,5.42,5.66,17.91,0.0,55943,2.2,11.0
4.9,10.83,8.06,30.39,3.0,6.97,4.0,19.83,0.0,88424,3.91,8.12
0.0,10.63,14.12,23.54,2.97,0.69,0.0,20.58,0.0,143180,0.0,27.47
2.28,19.21,14.27,19.62,5.1,4.25,5.74,11.4,2.34,168506,3.0,12.79
1.52,14.63,13.89,18.74,3.73,9.57,5.72,13.3,2.59,39905,2.62,13.69
2.46,10.52,9.46,29.4,2.76,5.99,3.93,16.12,0.7,206666,0.0,18.67
4.46,17.68,10.92,22.45,5.57,4.17,8.76,10.13,1.48,151289,2.17,12.21
0.71,21.72,14.72,8.43,6.3,8.05,5.63,7.55,10.3,144503,6.96,9.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69470,0.0,0.0
4.48,13.77,9.71,7.48,10.16,10.85,7.87,14.66,5.25,202382,7.49,8.29
3.61,17.93,9.04,21.74,3.65,5.71,6.9,13.97,2.68,54881,2.86,11.91
4.16,18.65,11.45,16.18,4.32,7.27,7.12,13.61,2.51,108386,4.44,10.28
3.83,16.15,12.57,18.5,3.89,3.34,7.34,17.61,0.0,204911,5.93,10.85
3.17,16.63,10.94,17.57,5.88,5.5,8.36,11.93,4.46,145655,2.73,12.82
20.0,0.0,0.0,0.0,0.0,50.0,0.0,30.0,0.0,32624,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247742,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249479,0.0,0.0
3.39,27.83,19.6,7.08,2.91,4.45,9.8,17.39,0.4,152756,4.56,2.6
3.69,19.8,10.33,15.81,4.5,5.85,6.82,11.15,7.55,182708,3.32,11.19
0.0,0.0,28.06,0.0,0.0,0.0,0.0,71.94,0.0,205145,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150983,0.0,0.0
1.72,16.53,11.24,20.01,2.18,5.92,7.5,13.43,5.52,26225,2.27,13.68
6.92,14.31,12.56,13.25,1.78,7.36,13.14,12.13,0.0,180674,6.63,11.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174248,0.0,0.0
5.58,13.21,7.65,13.16,4.97,10.05,10.6,14.5,5.86,212417,6.38,8.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147986,0.0,0.0
8.07,18.93,6.82,4.28,7.11,9.33,10.69,13.18,2.84,45773,2.51,16.24
7.45,22.04,14.73,11.69,7.63,7.46,9.2,8.49,0.0,116378,2.61,8.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150416,0.0,0.0
1.99,16.83,13.66,22.09,1.68,4.29,6.66,14.54,4.08,157382,2.75,11.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44135,0.0,0.0
1.89,27.02,4.74,24.74,3.52,4.13,16.67,1.01,0.0,249605,1.36,14.93
4.2,21.8,6.43,22.45,8.13,7.97,9.73,2.37,1.79,101798,2.29,12.84
3.56,15.4,10.23,22.94,2.46,5.43,7.77,14.49,2.5,156338,3.33,11.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64178,0.0,0.0
10.18,26.71,10.86,15.52,10.42,11.51,0.59,9.11,0.0,250010,2.66,2.45
0.0,0.0,19.59,32.97,13.27,0.0,0.0,0.0,0.0,96101,25.28,8.89
3.05,0.0,4.28,0.0,12.72,17.56,6.73,0.0,49.65,203894,6.01,0.0
3.74,16.15,12.0,18.05,4.23,5.28,7.76,11.52,6.11,122624,3.17,11.99
0.17,0.0,38.78,0.0,0.0,1.12,0.0,43.36,0.0,208331,11.37,5.2
0.93,5.94,15.34,26.31,4.62,2.59,1.92,23.74,3.92,163835,0.0,14.68
2.03,6.55,6.57,44.05,0.0,0.0,0.8,19.01,0.0,142802,0.0,20.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96326,0.0,0.0
5.09,35.26,4.9,14.59,1.53,3.06,17.99,6.16,4.27,105326,0.0,7.16
0.0,4.64,3.09,40.4,2.47,6.46,0.0,30.27,0.0,135791,0.0,12.67
0.0,57.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107216,0.0,42.53
4.81,20.96,6.66,11.79,6.39,8.7,10.5,17.42,0.0,227708,4.63,8.13
0.24,0.0,12.39,0.0,0.0,0.0,21.26,0.0,56.54,251000,0.0,9.57
0.67,15.79,13.86,14.12,6.64,5.71,4.72,16.5,7.35,216197,1.37,13.26
4.82,2.08,4.68,52.42,0.0,0.0,7.2,9.12,0.0,170315,0.41,19.27
2.76,18.55,10.53,19.22,7.3,4.11,6.73,17.87,1.61,99053,1.21,10.11
5.16,25.64,7.86,15.25,4.47,5.61,11.43,9.46,1.24,236249,2.85,11.02
5.04,23.79,5.29,24.37,4.51,7.48,8.22,2.63,2.51,117890,0.14,16.03
0.0,99.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181934,0.0,0.08
2.96,19.04,12.56,18.89,3.45,4.81,6.42,14.47,3.33,228392,2.24,11.82
1.55,17.56,14.16,20.52,4.8,3.46,8.8,11.36,2.85,107495,0.92,14.03
0.63,13.79,16.59,19.13,3.05,4.18,5.03,10.84,8.65,37106,5.28,12.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88955,0.0,0.0
0.02,24.78,21.72,8.1,8.06,3.48,8.7,4.08,4.88,224270,3.4,12.8
2.95,17.44,12.45,15.39,5.32,6.38,7.87,12.08,5.25,135467,3.6,11.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114929,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180989,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151397,0.0,0.0
1.38,8.94,11.96,37.0,1.12,0.11,4.35,13.54,1.17,138671,0.52,19.92
1.07,14.46,17.69,22.87,2.33,2.96,8.65,14.25,1.42,127871,0.0,14.3
1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.71,60452,0.0,0.0
0.54,13.35,21.26,23.03,2.96,4.2,3.92,12.57,2.69,214154,0.0,15.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.98,245861,0.0,1.02
0.0,31.42,4.08,22.56,4.42,6.55,12.71,5.16,1.23,74717,0.0,11.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179180,0.0,0.0
1.96,11.21,12.12,21.97,6.31,2.71,11.72,11.45,0.97,177857,0.0,19.57
0.13,14.32,4.79,7.13,16.16,8.01,1.45,25.38,10.82,114461,4.08,7.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768,0.0,0.0
0.0,6.83,23.61,26.79,2.97,3.13,2.7,21.47,2.31,137897,0.0,10.18
4.38,16.12,8.74,9.76,3.24,6.31,9.4,10.99,14.38,191186,6.79,9.89
3.17,26.9,11.25,10.13,2.87,10.62,5.49,12.24,3.56,251639,5.77,8.0
8.78,24.01,8.41,10.75,8.28,10.65,3.79,16.33,2.29,118322,1.67,5.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103184,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224423,0.0,0.0
4.73,15.39,14.24,9.82,5.2,4.43,10.54,12.82,6.79,249299,4.57,11.48
2.41,16.19,8.17,17.86,6.2,7.84,7.68,9.12,9.29,102518,4.25,11.0
4.19,11.13,6.59,26.26,5.52,12.06,12.51,10.77,0.35,64016,0.4,10.21
2.12,18.05,9.7,21.42,3.13,4.11,6.95,15.2,2.55,194894,4.27,12.5
2.14,16.19,11.39,17.45,4.73,5.21,7.07,10.72,11.15,167183,2.52,11.44
,,,,,,,,,221534,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,122165,0.0,0.0
0.0,2.36,6.09,79.93,0.0,0.0,0.0,7.61,0.0,175130,0.0,4.01
