fund_id,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio
b4d27a35-a550-4462-a6f4-b5496bd5bab8,252242,0.19,1.98,1.22,"22,530.01",7.27,15.14
10779ddc-764a-405e-a40c-0dd47d948fd7,189656,1.39,1.14,0.91,"29,672.84",4.92,11.4
04bf5966-6630-4aee-913f-8eb68b90fdd3,116864,0.65,0.0,0.0,0,0.0,0.0
590a3ceb-baa4-4380-9512-0cd9ed06f593,86705,0.98,1.52,1.05,"11,696.44",6.82,14.1
73da814a-89cb-4610-afef-e8493d43bbea,99566,2.64,0.0,0.0,0,0,0
2c5cfd48-74af-40d9-a7fd-1647fa4cb41b,251630,1.51,1.43,1.07,"33,201.76",6.03,13.77
e2dece86-2489-4b37-b21e-d76dd6a5fd74,55898,0.99,2.01,1.03,"1,416.44",8.32,18.39
64cd441a-8795-47df-b5bd-1a0ea2fe8306,176480,0.7,1.88,1.22,"57,283.09",4.72,12.88
753e475b-ff45-4032-8d4f-5547bd2128f5,236105,0.69,2.58,1.51,"5,694.46",9.33,18.02
8c710e9b-da2b-419d-9157-eb7aa79cfac3,175499,3.43,3.28,2.06,"74,466.94",10.4,16.18
76264703-cc03-4408-a97b-63894cb32f9d,70109,1.35,1.43,1.15,"2,017.03",6.1,14.07
a358562a-647a-45d0-a97e-51739db20208,118340,1.15,1.13,0.98,"34,971.26",2.46,10.65
e7bd8f3d-d1a3-47b9-b9a9-421e68030283,59174,0.72,0.0,0.0,0,0,0
ecb703c8-bfca-4fa0-ab9e-81a3eae1aadf,126899,0.85,0.0,0.0,0,0.0,0.0
08ee0a8f-ea66-4174-a5d4-22f37c78150a,144998,1.1,1.51,3.01,"10,380.87",5.91,12.38
5aef0d37-f352-4fe4-b009-29a0d0d7f737,159569,2.06,2.26,1.59,"87,931.63",7.63,15.1
78e4825f-4ca9-4c8a-943a-73ac1545e56d,153980,1.62,0.0,0.0,0,0.0,0.0
1af39a62-bc59-4dd4-8d0c-430401ac5765,236654,0.49,2.04,1.79,"100,832.29",8.09,13.85
b1be0ec6-0281-454f-bd67-72fbbbdfa9f2,176372,0.96,1.25,0.68,"29,416.12",5.68,11.47
c62cab90-b68f-4ae2-ab8b-e0cc1a7b74cf,65546,0.17,0.0,0.0,0,0,0
65d1877f-d89f-450f-a00a-b6841dd6df51,192293,0.38,2.13,1.36,"35,799.79",8.16,15.63
7ab1cfad-2b83-4a59-a6a0-c963535f3219,239174,0.91,3.3,2.33,"84,470.99",8.63,16.86
378d56dc-7371-49c5-9c1c-cd737920acea,235826,1.19,0.0,0,0,0,0
8114b877-43b3-4ab7-806c-75f5b73aeac5,192887,0.96,4.37,2.78,"12,309.98",16.97,25.01
c24d9965-81a6-4abb-94d7-9a39266575ac,110204,0.79,2.97,2.34,"76,986.08",7.73,17.57
7a96b350-9271-4139-984d-8018c76e3bdd,158345,0.85,2.19,1.53,"29,903.8",7.27,15.97
8ab74efb-ebe8-436f-a3eb-48c919a438db,66356,2.49,1.53,1.47,"49,450.22",2.36,12.71
530fd874-70e2-4f0a-a10b-a9149c0c8300,148643,1.4,0.0,0.0,946.99,0.0,7.64
761b9fc9-d123-441d-90f6-ff24cc357561,225296,1.2,0.0,0,0,0,0
4935a70b-58c3-4672-b975-4455f268af08,240443,0.57,0.58,0.56,"4,991.24",2.95,40.5
6f607015-59ca-4c4d-a56f-4b3af1e497b6,32615,0.54,0.0,0.0,241.56,0,0
e2814268-5d96-4988-a7cf-a122ef313321,216737,1.21,2.14,1.17,"13,705.11",7.38,11.66
617567dd-1e47-4fa4-b87b-235379619476,37763,0.4,0.0,0.0,0,0,0
2c8708c2-6833-4660-949e-fc107b8b7e55,43892,0.75,1.94,0.88,"1,921.91",7.81,15.81
894e6457-0a99-41f8-a591-8ee51b4a3dfd,108503,0.98,1.78,1.43,"67,998.71",5.5,12.41
d98c0706-4cf8-4432-98df-1f245ade7dfb,47600,0.79,0.0,0.0,0,0,0
1a21aec5-81dd-4411-b7dd-425ce9b29c79,55592,1.77,0.0,0.21,"1,274.2",105.04,7.59
94d3500d-b260-4af5-915e-617b5535dd2f,128771,2.13,1.21,0.78,"5,655.53",4.22,10.12
ed4820f4-a198-4e70-a180-7d6c6de84c4b,188243,0.46,2.24,1.78,"52,226.95",7.83,16.67
8041ba28-0068-4315-925c-e4c48e85a359,117665,1.2,1.44,0.97,"29,479.15",5.49,11.62
af88dd92-5174-493c-801c-d22fdb6dc224,201500,0.91,0.0,0,0,0,0
0ee9f45e-f2d4-4a1d-b2a6-692c28fe26a4,220688,1.6,0.0,0,0,0,0
2d31214b-649b-44a3-a2fb-a07c1058bb08,50984,2.36,0.0,0.0,0,0,0
f11c86ee-6539-4306-9228-6b095120c8e2,97442,0.61,0.0,0.0,0,0,0
5312ee63-8e63-414d-affa-7dfa1e80b0c9,210437,0.65,1.75,1.48,"64,750.64",3.57,13.36
30435dd6-3ac4-486f-8465-35f5cb6e6aa8,96947,1.24,3.26,2.62,"34,573.51",14.41,19.99
3910e8c8-011d-4b6b-8cd9-d682af4df42c,150965,2.24,1.54,1.26,"37,104.19",5.59,13.37
8b52a566-59bf-4a27-9e75-53039d148293,182807,1.83,4.1,3.08,"54,033.72",15.05,16.85
bbec79c7-b07f-466d-9fd3-eac897f48c97,212633,1.15,4.85,2.92,"103,151.33",13.52,20.91
e250be07-8a33-4715-a852-ae123fed4396,33362,0.35,0.0,0.0,0,0,0
14d28c19-5823-4c56-819b-b9f339bb92bc,214037,3.09,1.73,0.91,"3,086.2",5.37,16.01
7e1d4bce-1a35-42a5-b269-bf2cf0b38acd,108584,0.69,2.39,1.8,"103,470.41",4.78,14.73
495501f2-e8a9-46fd-a7b4-c4dbc7f3068d,51029,0.75,0.0,0.0,0,0,0
2d52417c-2933-49ad-b4c2-9ef90d25fdd9,116702,1.1,3.17,2.0,"99,775.6",10.18,17.29
39888e13-e032-4c0c-be12-6b27587df885,235484,1.04,2.28,2.48,"19,927.62",9.78,20.9
7a3f74e7-8034-4e4b-b2c3-c8810f3ce283,79505,0.73,2.69,1.97,"52,601.17",9.21,17.54
ffe2bbb5-f446-4d9a-9113-aba17965f15b,68291,0.63,1.07,1.12,"45,192.95",2.12,11.32
d67dd578-c0df-4173-a09a-7293a576101a,70775,2.56,3.01,1.82,"47,617.44",11.22,18.32
ab535131-da99-4d40-8072-2ad99bfece51,222515,1.38,1.71,0.81,"11,237.27",5.29,14.64
87c998e4-aef3-4dc4-b83f-f7167329acf7,157004,0.91,2.06,1.36,"45,375.54",6.4,13.14
8456fff2-f1f5-4afc-a9d1-5d4a887c24a0,59660,2.75,1.44,2.5,0,8.24,26.36
494929cc-9e8f-4067-be4d-93d0c432a0b7,116549,2.14,0.85,0.6,"23,005.74",3.92,10.31
cf0261c8-b432-4160-a35c-ec295d1f370f,214199,1.37,2.09,0.65,"15,855.73",5.43,11.34
b97275ed-bebc-4dbb-92d6-1e2a7fead2a9,190934,0.56,1.99,1.49,"30,259.11",7.69,13.35
0ff8d312-a128-4c6a-9558-04070b223988,31616,0.87,3.24,3.04,"44,649.42",14.04,21.8
90d22842-0ff0-449b-831a-6ad753eca5ba,235214,1.0,0.0,0,0,0,0
275fe644-4592-4f44-80c7-6d8dc04ea85d,70532,2.07,2.39,1.51,"28,533.69",9.45,16.57
a6e8cd38-a50f-492c-81d4-3fcd454169c4,187433,1.95,2.75,2.03,"91,297.12",11.86,14.47
a601728d-db1a-4be5-a74f-c81228a43c0b,252980,1.43,1.92,1.2,"21,163.52",7.18,14.94
20f9efb0-ce7d-4568-8365-fca44ec18776,72710,2.07,1.54,0.83,"46,712.57",5.12,13.35
ffa33b66-e938-40e3-ab73-50144895e7fa,186929,1.14,4.67,3.4,"127,648.45",17.72,29.76
86b09f9a-e810-4c9e-a4b1-c6e98fdac56a,164843,0.89,1.86,1.27,"2,444.89",6.42,15.65
dbefe43c-d025-48d1-8fa7-151e12e3f0b3,251909,1.47,2.18,1.54,"57,259.14",6.43,15.09
dc7f2640-5afd-4184-8e0b-2f035f982842,86057,0.65,1.83,1.3,"34,221.04",7.05,14.37
7449f0ea-510f-4b1b-80a4-e4ab85586502,65726,0.48,1.09,0.67,"4,650.38",5.09,11.85
a1d283e7-d90f-42fa-b18c-6abe8e3462ff,65735,0.39,1.23,0.75,"8,186.37",4.96,11.34
8d1e2692-662b-429e-81fb-1f750f778c02,203480,1.46,3.73,2.8,"62,299.63",11.13,20.15
d4925774-9d6c-4057-bbf0-46c1ac0315cf,39347,1.97,2.77,2.14,"140,487.78",9.3,16.66
d242c0f6-e075-42f3-b634-d7843cf7ba11,184841,1.3,0.0,0,"1,741.3",0,0
c43bc01d-e042-4fd9-b9ca-b4ebfe16efc9,190178,2.0,2.39,4.72,"9,780.9",4.84,39.51
65b74089-e4ea-4f16-883c-b2252d6acfa1,220400,1.75,1.44,0.54,"2,982.9",5.07,8.55
7d0f545b-a55f-452f-9848-8365aa5a0457,81179,0.36,2.39,1.89,"79,106.81",7.96,16.03
6a86adce-ad6d-429f-9e3b-665675d03d94,214325,1.63,4.42,0.86,"34,549.65",10.61,17.64
1e46f375-56c7-42ea-bb05-799c61114a34,152063,0.77,2.16,1.99,"26,531.81",9.17,17.31
6d5a013a-140a-4930-8f50-9623a983169a,182789,0.8,1.9,2.27,0,17.73,14.19
d8510147-1986-47b2-9fe2-179d84f47704,207845,1.69,1.57,1.37,"38,579.2",6.8,13.56
4580ee9c-de87-4fe5-a864-72479573363b,142028,1.06,0.0,0.0,0,0.0,0.0
070dca29-b527-4376-915e-70843b4d94a3,195371,2.1,2.16,1.77,"24,448.92",8.69,14.84
cf5a56b0-581d-4456-915e-b8947de67c59,165464,0.61,3.11,3.11,"55,268.39",13.68,20.13
03f88d29-65a8-46ad-b190-4d6c889eda25,154844,1.73,2.66,2.59,"25,032.36",13.92,20.82
be2d8476-2a39-40d7-9630-97339ef85aeb,167165,0.65,1.85,1.29,"23,040.96",7.11,12.69
199a2bf0-7d18-46b1-a75a-85340d6226e7,70973,1.08,2.24,1.33,"49,810.19",7.35,14.68
f9d2ae7c-c8b8-449a-8f9a-1964e9293c67,32651,1.29,0.0,0.0,241.56,0,0
899e973b-bb4b-4b97-abc4-137c6b920f7e,153215,1.04,0.98,0.7,"15,286.86",4.47,11.66
2ca4b7d9-05ad-42be-8a4e-71ffea0e5f3d,61775,0.91,1.45,0.99,"3,262.66",8.18,13.12
7d60e434-2f55-4b94-b30d-41b00d4866ea,52667,0.8,2.14,1.2,"47,024.6",6.86,14.38
eec91d7b-aa3b-4186-a03b-21bb7440378a,162215,0.56,2.25,1.66,"44,224.05",7.24,16.14
6e9b9079-930b-40d3-8c43-9836f8cd6e9a,26045,1.97,1.93,2.32,"14,247.52",9.81,21.58
8c6ead9a-9972-483a-9126-7cd667dc0fa0,175976,1.15,0.0,0,0,0,0
c3015540-bf8f-4e73-8a99-8d5837f9b06b,29537,1.27,5.58,2.67,"91,446.56",12.2,20.45
127fff55-690f-4520-90c5-1d9a497a66af,247058,0.1,2.42,2.42,"89,311.74",8.32,19.12
e4ebb2e7-0cb4-462d-be1a-dd59837c47e0,26837,1.53,0.0,0.0,0,0,0
bb940a8c-20ea-49d9-96be-f1336e059c90,94760,1.15,1.85,1.18,"11,029.71",3.59,14.27
05261514-0837-440b-a164-62d7157eef4b,159947,0.94,2.13,1.63,"44,446.41",8.33,16.42
ac0cd211-4b19-441b-bbef-b36f04d8b8fc,60866,1.3,0.0,0.0,0,0,0
ba3d911b-d4e1-4381-982b-a1c901b0dc13,216971,0.83,2.07,1.52,"6,891.91",6.62,16.22
da2077c7-0a50-4064-af27-008046d904ab,206630,0.33,2.29,1.85,"84,747.86",8,15.24
74738f21-9f9d-4473-8e28-b77b4d53215e,140219,0.96,2.0,1.53,"85,297.85",8.02,13.83
19f77c6b-c758-4468-a3a9-b15fac6e7357,71459,1.25,2.29,6.85,"13,326.91",16.19,38.96
eb0212b8-3ebb-4e52-a1a6-1acc169cee9a,172727,0.42,0.0,0.0,0,0.0,0.0
468ee80e-851d-40d7-b43c-abd1d018d2b7,126674,0.44,0.0,0.0,0,0.0,0.0
d112708f-672c-444f-837b-808cc28dd8b8,137789,1.85,2.03,1.17,"14,740.94",7.76,14.31
5be19b3b-7adb-4f3e-85de-a6960d8e7b8d,32318,0.86,1.59,1.58,"51,032.28",7.23,13.16
b82a55a2-a043-4d12-93da-8d8039285f7f,63701,1.42,1.48,1.09,"92,989.46",6.38,11.37
9f858e55-7f9c-45d7-97cf-39cfa0968e99,105893,1.45,3.14,1.93,"3,921.53",12.22,17.86
629c2cb4-972a-497e-b7f1-08a1dc6f189a,185435,1.65,1.89,1.41,"18,101.27",6.78,12.76
8be58f65-a099-434e-9db3-94cd1063f2f5,41696,1.15,,,,,
a5d13c64-605d-4cdb-9a4c-7cd6a81c6679,98720,0.52,1.79,1.6,"79,554.41",8.3,14.59
2f2beefd-e4ab-42dd-88e9-cb95e0f76777,28817,0.0,5.39,2.99,"154,726.75",14.29,22.52
f6c1892a-19f0-4788-8727-a2f3bdfb3cf5,189530,1.07,1.42,1.08,"35,203.94",6.76,13.53
80352275-d4ab-4ec6-aa9e-34e63b9aa3a7,227492,1.15,1.16,0.97,"43,602.2",3.46,10.76
5036f570-fe26-4a4c-a619-8045292e81fd,225989,1.11,1.44,0.8,"24,357.67",7.51,11.84
00c643b5-1650-433a-af20-c3558cd971d9,48770,0.99,1.68,0.74,"2,482.14",4.7,13.73
1de40815-631a-4902-8e94-812317171fc7,60191,1.16,1.65,3.58,0,8.01,15
7be09645-9d64-4c47-a639-5c6c37361958,188000,1.5,0.0,0,0,0,0
4e1c3a56-0dfc-4487-a602-5664bfa678c9,121112,0.31,2.37,1.88,"77,648.39",8.49,15.14
03f8d95d-88be-4fac-8606-6b6e9db558c2,112769,2.24,1.52,0.82,"1,894.25",7.9,14.25
6dd39481-5061-4107-93e4-d4b43398d9aa,29852,1.02,5.58,2.67,"91,446.56",12.2,20.45
881241be-24d5-4ef9-b8a6-3e9fe69056a0,79325,0.72,4.4,5.01,"7,784.69",9.74,13.62
d67c0462-b7d8-4881-b94d-81a7aa43dc23,165770,0.5,0.0,0.0,0,0.0,0.0
ba621ff1-f1cd-465c-bbf8-98ddcbc5cba7,148724,1.2,2.28,0.7,"20,943.05",9.83,12.98
e2a4c66f-2088-4b7e-a1ff-bb388974ef38,106613,0.86,2.75,2.22,"5,477.21",11.3,21.11
0474753d-8618-4635-b4c9-536fca0da880,171800,0.69,0.0,0.0,0,0.0,0.0
e6f96ba9-c86f-437b-b1f6-c78e77b4c648,99197,1.38,1.87,2.18,"24,188.11",8.38,18.94
9b20fe79-f2eb-47a1-86a5-dc84496ac260,218537,1.56,2.33,1.1,"60,219.01",8.35,11.65
4e6f67c8-6db3-4baf-bf33-d96d291a5870,113831,0.46,0.0,0.0,0,0.0,0.0
139d41b8-5555-4d70-a67c-347dea450456,39248,0.93,2.3,2.63,"23,432.91",11.09,20.86
2d79cd23-251c-430e-8813-d3a8cf0e0cb2,180179,0.39,0.0,0,0,0,0
a7d573df-8344-430e-83a8-d9bb73973ffe,236789,0.39,2.14,1.58,"45,134.96",7.68,15.91
9b79b213-bb9c-44c5-bda7-c4e2f7a53001,210113,1.49,2.34,1.68,"3,291.93",14.71,17.52
f53b5685-204c-4954-9471-afc217f9ed0f,50921,1.29,1.69,1.13,"21,886.66",6.87,14.43
8157a727-88b9-4968-ac40-94d47e1ff95f,46925,2.01,1.44,0.77,"29,347.84",4.67,9.02
94e3df13-85c9-4efd-8c2f-857206cc1e41,31346,0.64,0.0,0.0,0,0,0
0c0bfdea-5b3b-4f52-b014-4d66999cdeea,106388,0.86,1.72,1.5,"56,707.7",8.06,13.98
9d1f85e6-5a38-4fd8-998e-1c7039e5ceef,146708,0.74,0.0,0.0,0,0.0,0.0
26ec03f2-f5b1-457e-b313-1d8541468fe2,103319,0.76,2.97,2.02,"104,848.16",8.79,17.05
873d1d0e-8a78-4ebf-80f7-ed26d2290dd2,76652,1.05,0.0,0.0,0,0,0
bd072268-6376-4757-af87-4092ca38f27b,49175,0.74,4.91,2.13,"120,936.7",11.42,18.67
518c5060-fd01-406a-abeb-ea12d17a67c6,126692,2.02,2.04,1.54,"35,164.26",6.87,15.65
5315402a-c1d1-4f98-846a-bcdc50aefa72,152261,2.54,1.87,1.15,"4,829.36",8.22,15.6
5121aee5-b662-4ff3-a171-27a9b2847600,114317,0.52,5.01,2.76,"110,525.51",16.26,20.37
b877f0db-e36e-4d96-8140-c60852bdbe13,57266,0.54,2.86,1.49,"93,453.25",8.65,15.84
8e6ec92e-70aa-4c9c-a1aa-72f3bfbfd869,183671,0.75,1.98,1.58,"37,959.33",7.79,15.69
fa9ede2e-cf17-4154-80c7-e3085e93e757,208520,1.15,1.97,1,"54,671.42",6.75,13.23
acba1575-051f-48ce-a8a8-b3400c3df00c,164924,0.64,0.0,0.0,0,0.0,0.0
363bfb7a-f810-4b52-b6f5-2371fc0d9b51,222479,0.62,0.0,0,0,0,0
a5a01afc-ade2-4073-8971-1afa9a01181b,192392,0.71,2.23,1.51,"79,793.53",4.29,15
d19f16cb-6565-45b2-88d1-c1639a75f9ec,185912,2.56,2.24,1.68,"15,182.56",9,17.02
895fa0ea-970a-4826-8e65-20f8566498e8,37565,0.61,2.16,1.47,"37,547.72",6.01,15.76
6c28edb1-ff7f-4ad6-99f0-6f7d6b2f4bd6,102338,0.5,0.0,0.0,0,0.0,0.0
d80e1cf9-357a-493d-9909-9c6c6b767127,29492,1.61,0.79,1.22,"10,563.58",8.71,9.43
77ef7c58-b051-407c-b48f-8962c7414d69,74555,0.96,0.0,0.0,0,0,0
7dc04e5c-2873-4b0e-8a50-03815400c1be,48221,1.5,1.4,0.31,732.59,3.8,12.9
dfcb5674-6c34-4d20-bed9-bce1282a40a8,34244,0.5,0.0,0.0,0,0,0
e8c8f6ad-1519-483a-91d8-377c5187a4d6,104507,1.87,2.84,1.9,"106,953.57",8.59,15.92
5b09e0b3-52e0-4e8b-9620-b95dc1157bd0,124388,0.2,0.0,0.0,0,0.0,0.0
0abba0c8-12f9-43ab-bcb0-cd397b6e004c,154232,1.91,0.0,0.0,0,0.0,0.0
2ace664a-6b77-41da-8ffa-2da4b5947393,207674,1.39,2.49,2.23,"112,160.75",7.92,16.68
dda92122-f99c-4c46-bec2-65fdff950c58,48761,1.74,1.68,0.74,"2,482.14",4.7,13.73
0dac605b-19c7-4086-9ac2-23716e34e88b,103652,1.43,0.0,0.0,0,0.0,0.0
ce594575-f282-4fb3-99af-8a0c1595a39a,252890,0.66,0.0,0.0,0,0.0,0.0
1c9313be-e0a7-48e4-b724-9c6f4dd3cc84,34514,0.78,0.0,0.0,0,0,0
16fa19b5-bf5d-4b73-919d-618b16f8ce44,140291,0.68,0.0,0.0,0,0.0,0.0
c8c5ed8c-6ad6-4f10-bc69-94d3e1fd1c69,186056,0.8,0.0,0,"4,447.3",0,0
b6945a7b-2e9b-45d4-82d9-bd6c296af315,41543,0.57,2.82,1.95,"110,750.96",6.06,16.1
45bd8358-bf2a-437a-b00e-f170603727ad,200906,1.48,2.53,4.37,"9,342.86",9.42,36.64
bab00166-dc06-4ed4-bc91-6a7fd24e688e,171692,1.31,0.0,0.0,0,0.0,0.0
0fd96359-afac-4e7d-88b7-66a461e0c906,144179,0.94,2.03,1.31,"35,344.95",6.52,14.02
790bb793-fce9-4ec8-b93e-23e6cfb0ad82,175571,0.42,1.87,1.32,"30,754.31",7.19,14.77
ecb69a17-9328-4d86-b13e-b8a9c1cd5331,221417,2.4,2.21,1.77,"35,064.34",6.99,15.27
04a4225e-e5e0-467c-94f8-67753b55275b,67679,0.64,0.0,0.0,0,0,0
406558ba-e297-4e7d-9506-23f89af11be1,188036,0.99,0.0,0,0,0,0
d888573e-2ca9-401c-912f-056eb30da52e,239111,1.35,1.57,0.99,"17,246.54",6.24,13.2
4806846c-39b8-4a09-ba61-42e90c31a69b,97595,1.19,1.39,0.87,"20,266.1",4.64,11.86
5919109f-a061-4807-a21c-a14711a15efe,169874,2.84,1.82,1.53,"17,912.42",10.24,15.81
6bd4fdcf-2874-4ecf-9252-0a107acf853d,110717,0.39,0.0,0.0,0,0.0,0.0
7ef448f0-db7c-4aa5-a6e8-5c6ceb197754,37529,1.08,0.0,0.0,0,0,0
5cd4d2c9-12d1-4241-a639-5c0d997fedb5,179243,1.34,2.18,4.72,"12,895.85",4.11,38.02
b269d985-789a-4fc0-9068-eabb4d4aa044,66851,1.02,0.0,0.0,0,0,0
34d1fb88-1843-42d0-a145-762da80fb6da,29348,1.11,1.13,0.71,"29,161.86",3.65,10.57
b8877819-528e-4908-a422-45de0a4308b8,99134,2.0,5.31,2.97,"93,352.92",16.26,22.34
3cd26446-000a-4219-95fb-f89182ed025c,234476,1.12,3.72,1.79,"7,666.76",16.1,24.69
02f68a74-53f7-4e61-9a7d-dec5c8bdf650,66293,2.55,1.96,1.32,"44,476.65",6.23,12.6
db7fe7e7-1671-4851-8eb2-3464398d8ff0,252161,1.43,2.06,1.5,"35,162.69",7.3,14.98
46e7a67e-9f8a-42f4-b598-ab2974de0722,172403,1.25,1.4,0.68,"22,551.93",4.55,10.72
bc68dc11-931c-4737-b145-2af364d39dbe,249803,1.83,2.9,1.97,"101,367.97",8.57,16.63
943bd8e9-8dec-46f4-868b-42945bf9d3d2,224684,1.88,2.05,1.31,"28,364.24",7.06,15.26
71ffdf1e-3676-4267-8b8d-a1500dbc8576,103094,2.05,2.52,7.17,"16,061.55",18.29,42.94
3c7e5d83-f6e8-426e-95e3-d0483f1b7da9,180206,1.18,1.41,0.83,"8,063.92",6.8,11.69
cf00e706-9134-4329-a9d0-fbf8b73a915b,122939,0.86,2.04,1.54,"20,102.31",9.15,16.41
75ba1e2a-dabd-4ca6-8134-12bc4a33955a,155591,1.95,0.0,0.0,0,0.0,0.0
25281e65-228b-47cd-8de3-eeaa1a9d7e47,26063,1.61,2.02,1.5,"34,965.16",6.12,15.92
a351a819-71cb-4906-bf65-74d8a0813d25,244880,0.96,3.59,1.43,"3,631.38",13.94,21.54
1d3640c7-2ef4-4580-92d0-02eb36c3d795,118862,1.69,1.93,1.1,"28,030.1",5.31,16.54
4da2b0b0-3894-4e10-9758-2a3870610599,123524,1.26,2.02,1.42,"42,484.06",6.87,14.76
03387c28-fedf-42ed-9df7-43ef4b260c4b,165977,1.9,2.92,2.35,"101,594.66",13.83,15.26
1a0870c5-5579-4da4-b418-773fafed9c46,81908,1.17,1.58,1.38,"33,522.37",4.88,11.75
73a1ef8d-159e-4494-96d4-57e1c7246fe5,48473,0.89,1.66,1.02,"52,575.11",5.21,12.37
b2e84a66-0651-4b80-9c7f-ebb93f02346a,153611,0.88,2.12,1.51,"27,314.5",7.18,15.86
02dc58cd-9f1b-4778-9736-5a1cf1da73dd,88640,1.43,4.19,2.5,"16,619.23",13.11,21.03
15495ce2-e41f-46b6-9639-9e54b8b0f055,84743,0.78,0.0,0.0,0,0,0
bb0c9e45-8d0e-49be-9978-4de816a5b0dc,220589,1.91,0.0,0,0,0,0
f1307bc6-d1ae-4ef5-8452-b1385ad81918,244268,0.17,5.33,3.46,"115,721.34",13.8,22.95
ec5f4116-47aa-43d5-bfd4-94347f6e983e,105020,1.35,1.53,1.19,"10,521.98",5.27,9.44
748f5f76-eb52-4023-acd0-74d46ac558df,220976,1.54,2.59,4,"20,141.75",13.74,16.28
1fb67c5f-5a06-494e-a645-51d8161d2c9a,158111,0.9,1.77,0.52,"13,743.24",4.64,18.16
efa907cb-61f4-43e6-97fc-e51483866665,180305,1.13,2.77,2.06,"55,190.46",9.47,17.14
f9fcf660-f90a-4622-9c1b-1c9e6e247612,229499,1.72,2.29,1.51,"41,132.25",8.39,15.82
6040cd95-a2c7-4c3d-8984-5a50466cedcf,207746,1.38,2.42,1.91,"70,164",9.1,15.37
1bee8ace-e0af-4cae-b609-6771531a875c,228662,0.59,0.0,0,0,0,0
5a1adf49-b34a-4a9f-8237-32ff89d4719e,190565,0.95,3.39,2.05,"126,160.16",7.98,15.21
8ba900aa-ecdd-4b3b-b81b-305cd9e3cf2a,42236,1.38,1.52,0.81,"72,879.07",5.23,15.78
a5fcd5df-5391-442b-b030-46c4831844af,61991,0.52,0.0,0.0,0,0,0
9d0b44f4-bacc-447c-8944-bc98bf94eba9,62837,0.76,2.05,1.51,"111,311.76",9.56,14.13
51a216e3-1408-4e66-b89d-27d9dd95e2c4,94679,0.67,0.0,0.0,0,0,0
a31697c6-5e32-4e20-8048-517d8b403431,114884,0.8,1.53,1.11,"42,975.4",3.11,11.72
7bfa7676-2e62-4b3f-b4f4-c7e86de7599c,111914,0.48,0.0,0.0,0,0.0,0.0
f27e096a-e4ed-4369-b4f7-736b95048184,158291,0.64,7.64,4.03,"127,452.89",19.31,27.36
df11a744-9f71-44d9-b2a8-5a5c7fcb71b8,227924,1.82,1.95,1.47,"29,871.96",7.08,15.81
79f27060-8fa6-4f07-9f13-357ad16f5dac,56249,0.73,0.0,0.0,0,0,0
8de4d1fd-3050-45d0-9d6d-592379289029,129806,1.74,3.59,2.21,"10,795.64",14.68,16.2
4801a851-10f0-4ae4-a5e0-fb7c21cf9d21,33578,1.83,0.0,0.0,366.07,0,0
a163bfc0-404b-453d-a443-d31801f02f34,124379,1.77,2.36,1.69,"42,289.69",9.21,12.63
d4032470-d0d0-4e30-9d86-229db2b638d9,74744,1.24,2.03,1.51,"2,595.22",9.13,15.48
d535062b-96a6-43c6-8d52-83b0407a4e77,221201,2.22,1.88,1.14,"13,845.09",8.71,12.5
37abd551-a146-4455-a3ad-290f2ab629da,214667,1.8,0.0,0,0,0,0
6552a9c8-80d0-418e-9160-c93d2d5be833,169838,1.9,1.05,0.79,"19,722.21",4.89,11.67
414ca350-9d8a-418f-8d1a-2e045e1e03c7,126170,2.25,1.11,0.43,"4,759.79",3.4,14.06
3af46113-24b8-47a3-86d8-252ec78d907e,34064,0.7,1.68,1.06,"49,301.94",5.9,12.4
1cde4bfc-61e9-442e-8df1-117558c040e6,173681,0.65,2.65,1.94,"52,807.98",5.98,16.56
19f3c305-af26-433f-a64e-a69f08739ad1,31283,1.11,2.06,1.1,"7,275.19",7.68,14.49
58650ef1-9140-45f5-a5f8-9a1cc4702c95,165806,1.6,0.0,0.0,0,0.0,0.0
c4fe304e-b9a1-4f48-b26d-95a3b5f9d83b,142649,1.3,1.2,0.83,"25,128.62",5.08,11.54
b4d9b1d9-47f7-477d-aecd-06b0d6a7dda4,40517,0.85,2.76,1.38,"1,664.85",10.36,16.63
575d9ae6-d67a-41db-ae59-8534c142bab9,128051,1.68,2.12,1.57,"42,604.69",7.86,15.71
797c9530-52cd-49a5-9833-12b2e44175b5,119645,0.45,0.0,0.0,0,0.0,0.0
08a1006c-6e35-4810-a644-0bda6f5c0f55,186722,0.85,0.0,0,0,0,0
28b1e719-6fe8-49c3-ae8c-73d3f3a162bb,158993,1.91,2.34,1.56,"51,581.76",8.76,15.96
101d4557-cda6-4588-b2c5-d2bae67c6e68,200537,1.26,1.68,0.49,613.8,6.82,15.86
f4983d18-395e-4500-937d-2f5654361f76,245888,1.15,0.0,0,0,0,0
ac962a3e-a66d-49ff-8ff8-5de5ff3f81a8,63008,0.49,0.0,0.0,0,0,0
1cf47789-038b-4d5e-b6cc-8fb051c78ec2,82304,1.9,1.26,1.2,"11,649.42",3.41,9.13
2964b337-24f1-4eb2-9e97-ad6a418ba0f1,220481,2.47,1.75,1.78,"25,210.06",7.7,14.15
889970d0-68c8-4343-861e-27ec787297f1,223118,2.59,0.0,0,0,0,0
51700789-8dd4-43c5-a303-a742872aaa4a,64763,1.87,1.23,1.0,"34,620.45",3.51,9.48
