bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,tag,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond
0.0,0.0,0.0,0.0,,0.0,223955,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,134324,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,127745,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,112949,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,245699,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,116405,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,86984,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,223694,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,162359,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128348,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,118250,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,247913,0.0,0.0,0.0,0.0,
0.41,0.0,0.0,20.36,7.56,0.43,31238,20.93,33.65,13.15,11.06,5.06
0.0,0.0,0.0,0.0,,0.0,150065,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,205964,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166283,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,8.2,0.0,247031,11.03,67.85,3.48,17.64,6.03
8.35,0.0,0.73,3.45,8.06,4.75,226286,6.72,48.18,2.28,25.54,5.76
0.0,0.0,0.0,0.0,,0.0,26072,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,56186,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.09,0.0,91709,0.0,100.0,0.0,0.0,2.06
0.0,0.0,0.0,0.0,,0.0,142874,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,6.75,0.0,155069,0.0,0.0,0.0,0.0,4.79
0.0,0.0,0.0,0.0,,0.0,34091,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61379,0.0,0.0,0.0,0.0,
1.56,0.0,0.0,0.83,,0.0,221426,25.05,31.56,22.9,18.1,6.14
0.0,0.0,0.0,0.0,,0.0,77309,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,136268,0.0,0.0,0.0,0.0,
3.69,0.0,0.18,0.67,7.54,1.07,229535,18.98,43.73,13.44,18.22,4.64
5.6,0.0,42.3,21.0,6.33,3.8,35675,6.0,6.5,5.1,9.7,1.98
9.36,0.0,2.83,2.85,8.73,8.52,47609,9.12,44.22,4.3,18.8,5.19
0.0,0.0,0.0,0.0,,0.0,46772,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,138356,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,45386,0.0,0.0,0.0,0.0,
11.89,0.0,10.56,10.06,5.18,50.0,82223,3.86,3.9,0.0,9.73,3.45
0.0,0.0,0.0,0.0,,0.0,156365,0.0,0.0,0.0,0.0,
2.26,0.0,0.18,0.42,,0.88,61982,8.64,79.12,2.83,5.67,4.22
0.0,0.0,0.0,0.0,,0.0,45071,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,56312,0.0,0.0,0.0,0.0,
5.74,0.0,0.46,5.26,,3.84,184220,16.37,43.42,6.84,18.08,5.84
0.02,0.0,0.0,0.0,2.63,0.0,139274,40.38,1.47,12.43,45.7,2.4
0.0,0.0,0.0,0.2,9.4,0.0,116117,39.9,3.0,13.8,43.1,6.8
0.23,0.0,0.0,4.11,1.2,0.1,89297,39.39,9.06,32.33,14.78,0.4
0.0,0.0,0.0,0.0,,0.0,95372,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,7.28,0.0,179549,5.63,31.5,61.37,1.51,4.35
0.0,0.0,0.0,0.0,,0.0,66311,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,49058,0.0,0.0,0.0,0.0,
0.24,0.0,0.31,2.03,9.87,0.09,113057,4.91,86.36,5.04,1.02,5.17
0.0,0.0,0.0,0.0,,0.0,233000,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,51866,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,44153,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,231803,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,95498,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,154682,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,201599,0.0,0.0,0.0,0.0,
0.0,0.0,0.1,0.25,,0.0,195443,9.2,79.49,7.93,3.03,2.51
0.0,0.0,0.0,0.0,,0.0,30788,0.0,99.95,0.05,0.0,3.59
0.0,0.0,0.0,0.0,,0.0,233432,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,151793,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,231434,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,105695,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,98081,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,210077,0.0,0.0,0.0,0.0,
4.5,0.0,1.2,0.0,8.1,0.0,125171,8.8,58.1,10.2,17.2,6.0
1.81,0.0,0.16,0.1,,0.65,207233,8.21,75.6,2.54,10.93,4.36
0.0,0.0,0.0,0.0,,0.0,149588,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,108692,0.0,0.0,0.0,0.0,
2.46,0.0,1.75,3.13,6.15,2.83,248264,5.77,43.65,28.05,12.34,4.58
0.0,0.0,0.0,0.0,,0.0,210707,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,71234,0.0,0.0,0.0,0.0,
1.95,0.0,0.0,11.11,6.04,0.0,76661,26.24,16.28,33.47,10.95,4.87
0.0,0.0,0.0,0.0,,0.0,41210,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166157,0.0,0.0,0.0,0.0,
0.83,0.0,0.0,0.52,,0.0,167237,10.5,73.18,3.33,11.64,6.02
5.86,0.0,1.22,1.98,5.47,6.1,87884,8.64,56.52,5.01,14.67,3.68
0.0,0.0,0.0,0.0,,0.0,157409,0.0,0.0,0.0,0.0,
16.51,0.0,3.88,1.2,2.56,13.15,199232,29.87,10.08,9.44,15.85,1.43
0.0,0.0,0.0,0.0,,0.0,57077,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,170297,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,241109,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,98837,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,69731,0.0,0.0,0.0,0.0,
3.71,0.0,1.42,-0.02,7.22,7.92,123506,12.03,54.64,4.68,15.61,4.91
0.0,0.0,0.0,0.0,,0.0,171710,0.0,0.0,0.0,0.0,
7.22,0.0,1.46,2.94,7.45,3.97,229481,13.66,49.19,6.43,15.14,4.72
0.0,0.0,0.0,0.0,,0.0,212345,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,109025,0.0,0.0,0.0,0.0,
9.19,0.0,13.55,-1.14,3.79,7.86,124289,4.2,50.03,7.77,8.54,1.29
0.0,0.0,0.0,0.0,,0.0,223082,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,124739,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,151802,0.0,0.0,0.0,0.0,
3.8,0.0,0.0,0.7,5.9,1.0,85751,31.6,9.3,42.6,11.0,5.3
0.0,0.0,0.0,0.0,,0.0,35873,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,194759,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,5.15,4.75,0.0,50516,22.65,8.56,58.75,4.89,4.4
0.0,0.0,0.0,0.0,,0.0,239876,0.0,0.0,0.0,0.0,
20.82,0.0,0.74,6.27,10.48,24.58,242963,6.53,0.01,0.0,41.05,5.37
0.0,0.0,0.0,0.0,6.06,0.0,193184,0.0,0.0,0.0,0.0,3.92
0.0,0.0,0.0,0.0,,0.0,54602,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61874,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,97244,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,149885,0.0,0.0,0.0,0.0,
3.21,0.0,1.57,-3.27,7.51,3.07,247391,11.27,64.05,4.34,15.77,5.0
20.7,0.0,26.4,7.6,5.7,43.5,84752,0.0,1.8,0.0,0.0,4.5
0.0,0.0,0.0,0.0,1.38,0.0,40337,0.0,0.0,0.0,0.0,1.24
0.0,0.0,0.0,0.0,,0.0,150740,0.0,0.0,0.0,0.0,
16.93,0.0,14.3,0.0,6.12,35.62,119537,2.35,13.95,0.0,16.85,3.53
1.95,0.0,0.39,2.38,6.72,0.0,215900,41.88,6.64,39.59,7.17,5.59
0.0,0.0,0.0,0.0,2.25,0.0,217178,27.53,29.39,4.82,38.27,1.89
0.0,0.0,0.0,0.0,,0.0,213929,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,33173,0.0,0.0,0.0,0.0,
8.58,0.0,0.6,-2.47,,6.03,82340,11.02,55.74,1.52,18.98,5.31
32.03,0.0,2.3,0.0,4.88,55.04,67418,0.42,3.32,0.42,6.47,0.26
0.0,0.0,0.0,0.0,,0.0,217124,0.0,0.0,0.0,0.0,
26.65,0.0,9.79,14.8,4.93,48.34,50741,0.0,0.0,0.0,0.42,1.6
9.19,0.0,2.96,13.86,6.74,0.67,178595,22.11,0.68,15.32,35.21,5.26
0.0,0.0,0.0,0.0,,0.0,77948,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,-5.35,7.51,0.0,241019,1.22,87.53,15.23,1.37,5.2
0.4,0.0,0.23,0.86,18.3,0.78,87164,24.22,20.09,50.17,3.25,4.52
0.0,0.0,0.0,0.0,,0.0,209204,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,29735,0.0,0.0,0.0,0.0,
2.66,0.0,0.76,0.05,,2.88,249209,10.33,64.35,3.03,15.94,5.48
24.7,0.0,0.3,2.2,,11.4,168704,9.3,1.6,1.5,49.0,4.8
0.0,0.0,0.0,1.63,13.58,0.0,87281,40.79,19.25,21.9,16.44,6.49
0.0,0.0,0.0,0.0,,0.0,153233,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,204812,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,114092,0.0,0.0,0.0,0.0,
4.5,0.0,2.32,7.77,9.7,1.34,224441,6.72,55.44,10.46,11.45,6.42
0.0,0.0,0.0,0.0,,0.0,102554,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,120545,0.0,0.0,0.0,0.0,
0.57,0.0,0.0,9.47,,0.0,77822,37.14,8.71,39.35,4.76,0.28
8.09,0.0,0.95,0.63,9.36,2.49,31319,20.67,32.11,16.1,18.97,6.47
2.77,0.0,0.24,1.64,7.12,0.99,92771,16.37,52.16,3.5,22.34,5.14
6.22,0.0,0.34,0.68,9.43,1.19,162116,14.94,45.66,5.61,25.36,5.82
10.16,0.0,3.35,4.68,6.4,11.15,133829,16.15,35.47,6.61,12.44,4.57
0.0,0.0,0.0,0.0,,0.0,178298,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,84455,0.0,0.0,0.0,0.0,
1.36,0.0,1.72,1.82,9.98,0.0,161738,29.89,3.41,58.88,2.92,4.73
0.0,0.0,0.0,0.0,,0.0,61460,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,130832,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,241361,0.0,0.0,0.0,0.0,
16.52,0.0,0.0,1.06,,5.85,74636,30.01,1.75,7.02,37.8,6.06
5.81,0.0,2.1,0.35,2.35,5.33,143486,7.51,38.57,7.39,32.95,2.16
0.0,0.0,0.0,0.0,,0.0,252089,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,179909,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,230372,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,151433,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,192626,0.0,0.0,0.0,0.0,
42.22,0.0,3.14,2.88,5.07,46.75,134342,0.0,0.0,0.0,5.01,0.4
0.0,0.0,0.0,0.0,2.09,0.0,91736,0.0,100.0,0.0,0.0,2.06
0.0,0.0,0.0,0.0,,0.0,45620,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,235088,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,37331,0.0,0.0,0.0,0.0,
8.67,0.0,0.66,4.48,,2.34,66842,19.5,24.6,6.67,33.07,1.4
0.0,0.0,0.0,0.0,,0.0,71612,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,55511,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,225278,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,160856,0.0,0.0,0.0,0.0,
2.24,0.0,0.42,-1.07,,1.72,77804,11.39,67.66,1.61,16.03,6.15
0.0,0.0,0.0,0.0,,0.0,34613,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,199880,0.0,0.0,0.0,0.0,0.43
0.0,0.0,0.0,0.0,,0.0,131084,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,8.12,0.0,165293,0.0,0.0,0.0,0.0,5.79
4.62,0.0,0.0,0.0,6.64,0.0,163961,22.27,30.92,9.4,32.8,0.74
0.12,0.0,0.06,1.44,,0.0,227645,15.27,63.42,6.8,12.89,5.68
0.0,0.0,0.0,0.0,2.09,0.0,67589,20.52,52.52,5.99,20.97,0.64
0.0,0.0,0.0,0.0,,0.0,250352,0.0,0.0,0.0,0.0,
2.28,0.0,0.16,0.05,8.25,2.73,85499,28.94,2.24,1.5,62.1,6.03
3.6,0.0,1.95,2.86,,1.45,206387,11.55,54.49,8.6,15.5,5.87
0.0,0.0,0.0,0.0,,0.0,221759,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,132884,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128303,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,189701,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,218384,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,239705,0.0,0.0,0.0,0.0,
45.69,0.0,8.55,1.1,4.35,33.72,177713,0.0,6.51,0.0,4.41,3.35
0.0,0.0,0.0,0.0,,0.0,30338,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,15.1,0.0,88388,18.88,24.17,55.49,1.46,4.86
0.0,0.0,0.0,0.0,,0.0,75554,0.0,0.0,0.0,0.0,
17.73,0.0,0.0,11.37,7.88,0.33,120149,21.78,6.46,7.29,35.04,5.32
41.19,0.0,13.9,2.49,4.79,41.44,135125,0.0,0.0,0.0,0.98,3.44
0.0,0.0,0.0,5.61,13.22,0.0,94355,26.59,19.81,39.72,8.28,5.89
0.0,0.0,0.0,0.0,,0.0,202724,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,5.0,6.43,1.0,217214,22.0,6.0,56.0,9.0,6.91
0.0,0.0,0.0,0.0,,0.0,120581,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166247,0.0,0.0,0.0,0.0,
2.06,0.0,0.37,-0.99,,1.53,93077,11.55,67.77,1.66,16.05,5.9
1.14,0.0,0.0,1.2,,0.42,199160,42.77,6.52,35.1,12.85,7.1
4.1,0.0,3.7,-2.41,8.39,6.36,119357,15.5,42.65,5.65,24.47,5.85
1.29,0.0,0.37,0.01,8.02,1.07,229832,10.64,69.73,3.95,12.95,5.85
0.0,0.0,0.0,0.0,1.99,0.0,238472,11.28,71.94,7.1,9.68,1.91
0.0,0.0,0.0,0.0,,0.0,33488,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,98531,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,71477,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,219626,0.0,0.0,0.0,0.0,
4.79,0.0,0.53,8.31,5.72,5.22,55988,5.64,58.26,3.29,13.95,4.74
,,,,,,178451,,,,,
0.0,0.0,0.0,0.0,,0.0,29060,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,144260,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,112841,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,86210,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,45359,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,245681,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,96686,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,40607,0.0,0.0,0.0,0.0,
15.32,0.0,0.0,13.58,8.22,3.65,230561,21.17,1.66,1.11,43.52,5.45
0.0,0.0,0.0,4.42,5.13,0.0,46412,41.77,8.73,45.08,0.0,4.52
14.7,0.0,2.38,0.1,7.36,13.11,132326,5.57,42.4,3.11,18.63,4.49
28.81,0.0,4.61,9.37,4.26,46.98,160613,0.0,8.11,0.0,2.11,3.09
0.0,0.0,0.0,0.0,,0.0,101285,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,99224,0.0,0.0,0.0,0.0,
3.09,0.0,0.88,0.05,,3.34,250460,12.15,58.17,3.57,18.74,5.54
0.0,0.0,0.0,0.0,16.88,0.0,206252,26.97,4.29,32.29,36.45,7.55
0.0,0.0,0.0,0.0,,0.0,244988,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,173915,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,76202,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,29465,0.0,0.0,0.0,0.0,
14.73,0.0,2.47,0.1,7.36,13.05,132128,5.7,42.19,2.94,18.82,4.5
6.79,0.0,3.36,10.01,11.08,6.94,118439,16.38,27.91,6.78,21.84,6.76
0.0,0.0,0.0,0.0,,0.0,171629,0.0,0.0,0.0,0.0,
1.64,0.0,0.22,2.98,8.38,2.13,160397,5.98,66.54,3.89,16.62,5.68
0.0,0.0,0.0,0.0,,0.0,117404,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,174347,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.42,0.0,199583,0.0,0.0,0.0,0.0,0.92
0.0,0.0,0.0,5.0,9.04,0.0,172565,26.5,15.3,47.4,5.8,5.39
0.0,0.0,0.0,0.0,,0.0,106118,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,127565,0.0,0.0,0.0,0.0,
0.1,0.0,0.0,0.3,9.4,0.0,247778,40.91,26.14,13.12,19.43,6.5
0.0,0.0,0.0,0.0,,0.0,64313,0.0,0.0,0.0,0.0,
1.9,0.0,0.01,5.29,,2.1,235322,14.0,39.92,4.7,32.08,5.9
6.43,0.0,0.47,1.21,11.78,6.19,174779,7.64,45.04,19.25,13.77,5.33
11.09,0.0,0.0,17.91,9.37,1.4,177182,21.91,2.11,0.0,45.59,5.54
0.0,0.0,0.0,0.0,,0.0,225944,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,140678,0.0,0.0,0.0,0.0,
25.59,0.0,0.0,0.02,7.63,8.16,232028,16.07,3.16,0.0,47.01,5.05
0.0,0.0,0.0,0.0,,0.0,248462,0.0,0.0,0.0,0.0,
0.3,0.0,0.0,1.26,5.5,0.45,247859,23.06,17.13,50.31,7.49,5.16
0.0,0.0,0.0,0.0,,0.0,100853,0.0,0.0,0.0,0.0,
17.06,0.0,0.66,12.82,3.69,9.01,252674,10.31,15.76,4.84,29.53,1.81
1.6,0.0,0.0,1.0,8.76,0.0,57725,35.7,12.1,30.9,18.7,4.86
19.66,0.0,7.32,0.17,2.56,18.0,223352,23.69,7.52,12.31,11.34,1.23
0.0,0.0,0.0,0.0,,0.0,213722,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,6.39,0.0,157661,0.0,0.0,0.0,0.0,5.56
0.0,0.0,0.0,0.0,,0.0,38393,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,149291,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,227069,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,53405,0.0,0.0,0.0,0.0,
1.87,0.0,0.16,0.28,,0.6,62099,8.77,76.79,2.77,8.76,4.89
0.0,0.0,0.0,0.0,,0.0,185921,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.88,0.0,197900,0.0,0.0,0.0,0.0,0.51
0.59,0.0,0.0,9.94,0.83,0.0,253250,23.49,12.84,43.15,9.99,0.65
0.0,0.0,0.0,0.0,,0.0,31445,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,11.03,4.0,0.0,245438,22.96,0.0,59.65,6.36,
7.28,0.0,0.54,0.62,10.02,6.42,170090,11.55,35.36,17.42,20.81,4.59
0.0,0.0,0.17,0.3,,0.0,118178,12.04,75.77,6.66,5.06,3.03
0.46,0.0,0.01,0.76,,0.01,95813,31.98,28.58,8.58,29.62,1.62
0.0,0.0,0.0,0.0,,0.0,142811,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,98468,0.0,0.0,0.0,0.0,
6.07,0.0,1.69,0.32,2.42,4.35,141677,8.47,41.98,7.29,29.84,1.97
0.0,0.0,0.0,0.0,,0.0,134180,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166256,0.0,0.0,0.0,0.0,
24.28,0.0,5.03,2.64,4.63,65.01,231218,0.0,2.45,0.0,0.6,0.37
0.0,0.0,0.0,0.0,,0.0,98954,0.0,0.0,0.0,0.0,
11.58,0.0,10.46,2.36,7.13,13.72,191879,5.39,45.36,2.43,8.7,4.92
0.41,0.0,0.13,0.18,,0.22,62198,6.93,83.55,4.63,3.95,3.27
0.0,0.0,0.0,0.0,,0.0,35180,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,38303,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,7.99,0.0,143243,9.01,77.25,2.3,11.44,5.76
28.02,0.0,0.0,3.23,,2.61,173033,2.98,0.11,0.0,63.05,4.1
0.08,0.0,0.0,6.52,2.77,0.0,155924,16.02,36.01,14.87,26.51,0.92
1.91,0.0,0.43,0.12,9.51,1.5,201932,6.36,58.02,25.85,5.82,6.23
0.0,0.0,0.0,0.0,,0.0,41255,0.0,0.0,0.0,0.0,
8.79,0.0,1.31,0.48,7.9,4.49,40544,11.17,50.59,6.62,16.54,5.23
8.66,0.0,2.18,1.92,6.01,7.16,77012,14.03,35.87,7.2,22.99,4.06
0.0,0.0,0.0,0.0,,0.0,125801,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,105551,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,226745,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,180836,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,189125,0.0,0.0,0.0,0.0,
6.1,0.0,0.0,25.4,,0.0,222002,15.4,16.7,27.6,8.8,4.7
0.0,0.0,0.0,0.0,,0.0,237473,0.0,0.0,0.0,0.0,
19.26,0.0,0.0,13.14,12.03,3.77,74897,14.25,6.02,0.0,43.57,6.89
0.0,0.0,0.0,0.0,,0.0,51074,0.0,0.0,0.0,0.0,
36.7,0.0,11.71,5.91,3.42,39.72,148526,0.65,0.24,0.0,5.07,2.03
0.0,0.0,0.0,0.0,,0.0,216530,0.0,0.0,0.0,0.0,
11.27,0.0,1.94,0.48,8.55,7.31,37664,11.4,42.79,6.01,18.81,5.52
0.0,0.0,0.0,0.0,,0.0,213308,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,146933,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,67940,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,144755,0.0,0.0,0.0,0.0,
17.76,0.0,0.0,0.98,2.69,10.03,84932,18.74,0.0,6.93,45.56,-0.68
21.64,0.0,7.59,6.82,7.08,15.5,184769,1.31,37.51,1.43,8.2,2.72
14.53,0.0,2.35,0.1,7.39,12.21,132146,5.64,43.27,2.99,18.91,4.59
0.0,0.0,0.0,0.0,,0.0,44288,0.0,0.0,0.0,0.0,
52.54,0.0,7.67,0.1,6.0,39.07,41750,0.0,0.0,0.0,0.62,4.1
0.0,0.0,0.0,0.0,,0.0,158903,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,139535,0.0,0.0,0.0,0.0,
1.58,0.0,0.2,0.32,,0.72,204740,8.96,77.88,3.47,6.87,4.28
0.0,0.0,0.0,0.0,,0.0,218258,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,87101,0.0,0.0,0.0,0.0,
7.66,0.0,4.23,0.29,10.79,7.92,159533,10.98,47.27,4.26,17.38,5.39
0.0,0.0,0.0,0.0,,0.0,31427,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,29384,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,239219,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,218312,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,171548,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,202436,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,53297,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,251873,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,133136,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,60560,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,107171,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,157436,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,196676,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,39527,0.0,0.0,0.0,0.0,
8.92,0.0,2.21,5.53,7.27,8.22,131741,9.63,50.81,4.47,10.2,5.39
0.0,0.0,0.0,0.0,,0.0,232136,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,152072,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,77615,0.0,0.0,0.0,0.0,
11.82,0.0,2.07,0.47,8.55,7.79,37925,11.46,41.49,6.11,18.79,5.52
1.81,0.0,0.16,0.1,,0.65,207134,8.21,75.6,2.54,10.93,4.36
0.0,0.0,0.0,0.0,,0.0,206711,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,163592,0.0,0.0,0.0,0.0,
